<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,W,20181008,00:00:00,113.7520000,113.9430000,111.8100000,112.1340000,11024830
USDJPY,W,20181015,00:00:00,112.1350000,112.7310000,111.5900000,112.5600000,10220173
USDJPY,W,20181022,00:00:00,112.5600000,112.8860000,111.3500000,111.8580000,12207499
USDJPY,W,20181029,00:00:00,111.8570000,113.3850000,111.7500000,113.1510000,10745659
USDJPY,W,20181105,00:00:00,113.1650000,114.0880000,112.9200000,113.7480000,9046579
USDJPY,W,20181112,00:00:00,113.7530000,114.2140000,112.6200000,112.7480000,10373232
USDJPY,W,20181119,00:00:00,112.7480000,113.2300000,112.2700000,112.8660000,8911732
USDJPY,W,20181126,00:00:00,112.8790000,114.0370000,112.8500000,113.8080000,8283914
USDJPY,W,20181203,00:00:00,113.7970000,113.8240000,112.2000000,112.5370000,9747604
USDJPY,W,20181210,00:00:00,112.5390000,113.7080000,112.2100000,113.3140000,10088870
USDJPY,W,20181217,00:00:00,113.3250000,113.5210000,110.7800000,110.8700000,11469132
USDJPY,W,20181224,00:00:00,110.8400000,111.4080000,109.9800000,110.3690000,9762098
USDJPY,W,20181231,00:00:00,110.3730000,110.4750000,104.7070000,108.6280000,9562680
USDJPY,W,20190107,00:00:00,108.6280000,109.0880000,107.7400000,108.5090000,8902534
USDJPY,W,20190114,00:00:00,108.5090000,109.8900000,107.9700000,109.6070000,7950526
USDJPY,W,20190121,00:00:00,109.6460000,109.9990000,109.1200000,109.4940000,7525677
USDJPY,W,20190128,00:00:00,109.5090000,109.7430000,108.4700000,109.4890000,7465914
USDJPY,W,20190204,00:00:00,109.4890000,110.1630000,109.4000000,109.6850000,6691514
USDJPY,W,20190211,00:00:00,109.6980000,111.1280000,109.6770000,110.4200000,9571294
USDJPY,W,20190218,00:00:00,110.4180000,110.9500000,110.4100000,110.6260000,9062264
USDJPY,W,20190225,00:00:00,110.6620000,112.0770000,110.3200000,111.8660000,9095345
USDJPY,W,20190304,00:00:00,111.8580000,112.1370000,110.7460000,111.0000000,9094369
USDJPY,W,20190311,00:00:00,110.9960000,111.9020000,110.8500000,111.4690000,5926095
USDJPY,W,20190318,00:00:00,111.4640000,111.6960000,109.7200000,109.9150000,6100389
USDJPY,W,20190325,00:00:00,109.9160000,111.0930000,109.6900000,111.0180000,7642066
USDJPY,W,20190401,00:00:00,111.0140000,111.8240000,110.7970000,111.6620000,5994315
USDJPY,W,20190408,00:00:00,111.6750000,112.0960000,110.8100000,111.9750000,5216929
USDJPY,W,20190415,00:00:00,111.9600000,112.1660000,111.7300000,111.9250000,4957627
USDJPY,W,20190422,00:00:00,111.8650000,112.4010000,111.3600000,111.5490000,4772792
USDJPY,W,20190429,00:00:00,111.5410000,111.8990000,110.5200000,110.5990000,4230723
USDJPY,W,20190506,00:00:00,110.6530000,110.9590000,109.4400000,109.7600000,6528962
USDJPY,W,20190513,00:00:00,109.7320000,110.2360000,108.9900000,110.1030000,6345509
USDJPY,W,20190520,00:00:00,110.0980000,110.6730000,109.2420000,109.3200000,5765733
USDJPY,W,20190527,00:00:00,109.2790000,109.9260000,108.2250000,108.2800000,5880804
USDJPY,W,20190603,00:00:00,108.2580000,108.6700000,107.7900000,108.4900000,9782824
